4475 5.000000 45.833302 1
2144 6.097230 46.302299 1
1749 4.833330 46.299999 1
1126 5.700000 45.866699 1
967 5.116670 46.183300 1
360 5.750000 45.750000 1
168 5.650000 45.816700 1
1156 5.650000 45.849998 1
906 5.166670 46.183300 1
641 4.866670 45.966702 1
1899 4.850000 46.250000 1
161 5.433330 46.200001 1
256 5.550000 46.066700 1
495 5.466670 45.799999 1
765 5.683330 45.900002 1
1616 4.900000 46.000000 1
2928 5.033330 45.849998 1
1095 4.816670 45.916698 1
863 5.066670 46.299999 1
703 5.150000 46.450001 1
1367 4.816670 45.983299 1
994 5.808330 45.916698 1
124 5.500000 46.033298 1
8025 6.116670 46.250000 1
709 5.283330 45.950001 1
1562 5.250000 45.966702 1
142 5.041670 46.320301 1
123 5.633330 45.700001 1
855 5.716670 45.716702 1
609 4.783330 46.116699 1
929 4.916670 46.433300 1
1897 5.900000 46.133301 1
480 5.733330 46.183300 1
832 5.616670 45.650002 1
790 5.116670 46.283298 1
148 5.716670 45.799999 1
637 5.633330 46.133301 1
569 4.966670 46.166698 1
724 5.283330 46.333302 1
1055 5.783330 46.049999 1
617 5.783330 46.000000 1
4922 4.966670 46.116699 1
854 5.916670 46.166698 1
163 5.450000 46.099998 1
702 5.083330 46.266701 1
6006 5.216670 46.250000 1
321 5.766670 46.250000 1
796 4.933330 46.299999 1
303 4.933330 46.016701 1
408 5.016670 46.283298 1
473 5.300000 46.416698 1
644 5.416670 46.266701 1
1488 5.283330 46.000000 1
821 5.677510 45.676701 1
239 5.716670 46.150002 1
1977 6.000000 46.250000 1
1077 5.550000 46.133301 1
3865 4.966670 45.833302 1
1184 5.166670 46.133301 1
407 5.674450 45.819199 1
1049 5.116670 46.366699 1
148 5.766670 45.799999 1
933 4.950000 46.383301 1
157 5.750000 45.799999 1
2905 5.116670 45.866699 1
275 5.483330 45.833302 1
1609 5.389170 46.028400 1
870 4.751390 46.001999 1
22650 5.666670 46.250000 1
2077 4.933330 45.900002 1
145 5.450000 46.316700 1
1154 5.350000 46.383301 1
650 5.416670 46.216702 1
784 4.916670 46.150002 1
683 5.150000 46.400002 1
3531 6.100000 46.283298 1
841 4.991670 46.341702 1
149 5.516670 45.799999 1
724 5.366670 45.933300 1
3115 4.883330 46.333302 1
199 5.700000 45.883301 1
1225 5.966670 46.183300 1
419 5.716670 45.783298 1
1143 5.600000 46.216702 1
389 4.900000 46.133301 1
6999 5.050000 45.849998 1
422 5.700000 46.150002 1
330 5.800000 46.166698 1
889 5.283330 45.883301 1
245 4.850000 46.216702 1
320 5.533330 46.233299 1
2072 5.033330 46.233299 1
3537 5.616670 46.250000 1
1212 4.987230 45.948700 1
8755 5.683330 45.766701 1
1176 5.816670 45.950001 1
2472 4.932230 45.814800 1
1551 5.133330 46.099998 1
224 5.383330 46.333302 1
744 5.683330 45.799999 1
160 5.066670 46.433300 1
887 5.066670 46.066700 1
340 5.650000 45.799999 1
773 5.416670 46.158298 1
1722 4.900000 46.283298 1
1134 5.316670 46.066700 1
1226 5.200000 46.066700 1
1204 5.183330 45.900002 1
950 5.183330 45.933300 1
162 5.766670 46.233299 1
741 5.466670 46.083302 1
818 4.883330 46.216702 1
225 5.950000 46.299999 1
1649 6.083330 46.299999 1
157 5.616670 45.833302 1
957 5.283330 45.833302 1
772 5.741390 46.209999 1
244 5.066670 45.933300 1
1604 5.600000 46.216702 1
2738 5.316670 46.166698 1
665 5.116670 46.200001 1
2790 5.000000 46.216702 1
1669 5.133330 46.200001 1
1161 4.966670 46.433300 1
162 5.583330 46.116699 1
309 5.000000 46.016701 1
539 5.633330 45.799999 1
464 5.600000 46.016701 1
847 5.566670 46.166698 1
677 5.816670 46.200001 1
138 5.483330 45.799999 1
521 5.316670 46.033298 1
109 5.666670 46.033298 1
5976 4.750000 45.983299 1
404 5.566670 46.116699 1
854 5.533330 45.750000 1
587 5.033330 46.116699 1
777 5.083330 45.883301 1
1445 5.266670 46.133301 1
202 5.666670 46.000000 1
7268 5.200000 45.900002 1
2164 5.433330 45.950001 1
2362 5.350000 46.000000 1
170 5.433330 46.200001 1
236 5.050000 46.083302 1
673 5.268620 45.988400 1
4099 5.066670 45.849998 1
288 5.000000 46.383301 1
284 5.350000 46.366699 1
517 5.552510 46.172798 1
204 5.483330 46.099998 1
1078 6.116670 46.316700 1
1164 4.800000 46.099998 1
544 5.600000 46.066700 1
1762 4.816670 45.983299 1
5980 6.083330 46.250000 1
1328 5.200000 46.116699 1
1005 5.066670 46.333302 1
1924 4.900000 46.349998 1
6730 4.766670 45.933300 1
11790 5.816670 46.099998 1
40088 5.216670 46.200001 1
525 5.816670 46.150002 1
5405 5.200000 46.200001 1
608 5.766670 45.750000 1
1468 4.866670 46.150002 1
811 5.400000 46.133301 1
1235 6.033330 46.283298 1
2137 4.766670 46.016701 1
799 4.950000 46.416698 1
693 5.533330 46.083302 1
769 4.833330 45.966702 1
399 4.966670 46.466702 1
952 5.150000 46.316700 1
718 5.583330 46.250000 1
1256 5.166670 46.299999 1
1209 4.764730 46.048401 1
802 5.950000 46.133301 1
524 4.983330 46.066700 1
1593 4.883330 46.266701 1
379 6.000000 46.366699 1
1496 5.950000 46.216702 1
316 5.083330 46.116699 1
820 4.850000 46.099998 1
223 5.100000 45.950001 1
1674 4.966670 45.866699 1
797 4.933330 46.216702 1
164 5.533330 46.033298 1
514 5.661670 45.879501 1
3476 5.683330 46.299999 1
235 5.650000 45.950001 1
1174 5.454450 45.808102 1
302 5.500000 46.000000 1
127 5.533330 45.950001 1
456 5.150000 46.466702 1
2645 5.200000 45.766701 1
10372 6.066670 46.333302 1
266 5.100000 46.466702 1
445 5.050000 46.366699 1
292 4.966670 45.983299 1
363 5.658330 46.208302 1
3095 5.222230 45.920601 1
1273 5.300000 45.916698 1
803 5.183330 46.333302 1
295 3.866670 49.816700 2
210 3.333330 49.299999 2
619 3.383330 49.966702 2
318 3.733330 49.900002 2
718 3.650000 49.599998 2
110 4.066670 49.766701 2
450 3.350000 49.833302 2
383 3.166670 49.716702 2
538 4.183330 49.766701 2
102 3.133330 49.483299 2
309 3.583330 49.716702 2
142 4.050000 49.533298 2
367 3.850000 49.633301 2
2337 3.383330 49.599998 2
163 3.166670 49.666698 2
148 3.183330 49.783298 2
379 3.983330 49.466702 2
387 3.366670 49.000000 2
304 3.366670 49.450001 2
164 4.033330 49.416698 2
127 3.633330 49.416698 2
349 3.966670 49.400002 2
732 3.833330 49.533298 2
658 3.300000 48.983299 2
147 3.450000 49.433300 2
2111 3.966670 49.433300 2
1955 3.383330 49.400002 2
294 3.216670 49.266701 2
198 3.150000 49.299999 2
286 3.300000 49.200001 2
503 3.583330 49.516701 2
193 3.566670 49.400002 2
184 3.550000 48.933300 2
428 3.666670 50.016701 2
280 3.316670 49.450001 2
275 3.483330 48.883301 2
181 3.755560 49.465599 2
502 3.966670 49.866699 2
120 3.300000 49.716702 2
161 3.816670 49.683300 2
222 3.666670 49.950001 2
322 3.300000 49.950001 2
353 4.000000 49.933300 2
535 4.000000 49.700001 2
234 3.300000 49.233299 2
161 3.133330 49.700001 2
416 3.283330 49.966702 2
288 3.616670 48.983299 2
263 3.116670 49.650002 2
214 3.983330 49.416698 2
129 3.400000 49.783298 2
28646 3.333330 49.366699 2
239 3.633330 49.816700 2
713 4.200000 49.833302 2
120 3.366670 49.433300 2
317 3.366670 49.716702 2
319 3.333330 49.900002 2
789 3.216670 49.783298 2
575 3.900000 49.400002 2
768 3.566670 49.616699 2
116 4.000000 49.466702 2
562 3.183330 49.616699 2
277 3.500000 49.783298 2
289 3.216670 49.799999 2
673 3.600000 49.650002 2
793 3.733330 49.400002 2
2152 3.250000 49.599998 2
103 3.850000 49.366699 2
149 3.216670 49.116699 2
136 3.616670 49.716702 2
272 3.100000 49.116699 2
721 3.483330 49.150002 2
229 3.550000 49.066700 2
2081 3.516670 49.416698 2
613 3.150000 49.416698 2
210 3.483330 48.916698 2
139 3.783330 49.483299 2
170 3.550000 48.950001 2
199 3.533330 49.366699 2
610 3.316670 49.783298 2
152 3.166670 49.349998 2
1726 3.500000 49.833302 2
107 3.483330 49.299999 2
385 3.683330 49.966702 2
557 3.180000 49.962299 2
486 3.533330 49.183300 2
153 4.050000 49.883301 2
242 3.316670 49.116699 2
147 3.833330 49.849998 2
396 3.316670 49.333302 2
347 3.783330 49.866699 2
194 3.250000 50.000000 2
684 3.766670 49.599998 2
159 3.816670 49.883301 2
322 3.183330 49.516701 2
286 3.466670 49.183300 2
129 3.156390 49.258099 2
372 3.583330 49.599998 2
105 4.083330 49.716702 2
11983 3.216670 49.616699 2
158 3.116670 49.733299 2
115 3.616670 49.483299 2
1327 3.366670 48.983299 2
1895 3.450000 49.500000 2
425 3.733330 49.383301 2
404 3.466670 49.599998 2
549 3.550000 49.500000 2
213 3.250000 49.250000 2
306 3.750000 50.033298 2
656 3.550000 49.000000 2
437 3.150000 49.250000 2
339 3.233330 49.900002 2
142 3.133330 49.216702 2
149 3.550000 49.283298 2
189 3.633330 49.016701 2
426 3.183330 49.450001 2
666 3.533330 49.083302 2
284 3.469730 50.017300 2
604 3.750000 49.516701 2
165 3.683330 49.900002 2
137 4.000000 49.783298 2
300 3.483330 49.900002 2
177 3.850000 49.483299 2
155 3.766670 49.916698 2
139 3.416670 49.283298 2
473 3.664730 49.890900 2
25986 3.616670 49.566700 2
367 3.683330 49.700001 2
292 3.433330 49.683300 2
122 3.666670 49.383301 2
217 3.633330 49.683300 2
255 3.600000 49.500000 2
210 3.416670 49.616699 2
162 3.750000 49.866699 2
384 3.433330 49.883301 2
341 3.616670 49.266701 2
239 3.076110 49.331699 2
381 3.366670 50.016701 2
160 3.450000 49.283298 2
465 3.233330 49.849998 2
259 3.233330 49.016701 2
2351 3.766670 49.733299 2
447 3.766670 49.833302 2
298 3.550000 49.066700 2
637 3.266670 49.400002 2
497 3.466670 49.049999 2
167 3.983330 49.849998 2
413 3.333330 49.483299 2
215 3.300000 49.216702 2
114 3.866670 49.783298 2
241 3.183330 49.816700 2
130 3.600000 49.150002 2
126 3.816670 49.783298 2
360 3.183330 49.133301 2
115 3.616670 49.366699 2
1164 3.416670 49.033298 2
137 3.150000 49.816700 2
1265 3.700000 50.016701 2
3037 3.366670 49.666698 2
3535 4.133330 49.916698 2
231 3.233330 49.799999 2
298 3.550000 49.700001 2
122 3.416670 49.233299 2
120 3.950000 49.666698 2
707 3.283330 49.616699 2
130 3.809450 49.810001 2
427 3.466670 49.250000 2
138 3.900000 49.783298 2
321 3.383330 49.150002 2
191 3.166670 49.633301 2
405 3.833330 49.833302 2
185 3.516670 49.583302 2
169 3.450000 49.716702 2
356 3.550000 49.400002 2
212 3.708330 49.950001 2
1686 3.316670 49.416698 2
631 3.200000 49.650002 2
110 3.133330 49.916698 2
384 3.166670 49.849998 2
104 3.758060 49.778702 2
193 3.350000 49.150002 2
345 3.571950 49.338100 2
234 3.666670 49.750000 2
296 3.533330 49.200001 2
320 3.733330 49.666698 2
1310 3.416670 49.166698 2
414 3.800000 49.900002 2
190 3.233330 49.433300 2
286 3.216670 49.900002 2
985 3.606950 49.077000 2
180 3.993340 49.661201 2
731 3.300000 49.599998 2
1659 3.383330 49.650002 2
333 3.450000 48.966702 2
122 3.841670 49.658298 2
2137 3.316670 48.966702 2
1832 3.850000 49.516701 2
170 3.500000 49.299999 2
210 3.550000 49.533298 2
859 3.616670 49.933300 2
287 3.516390 49.434799 2
311 3.466670 49.533298 2
153 3.300000 49.433300 2
138 3.216670 49.083302 2
523 3.500000 49.066700 2
164 3.566670 49.183300 2
133 3.733330 49.683300 2
217 3.133330 49.299999 2
162 4.150000 49.849998 2
1110 3.500000 49.049999 2
171 3.550000 49.900002 2
462 3.216670 49.066700 2
184 3.100000 49.816700 2
150 3.433330 49.533298 2
601 3.916670 49.733299 2
259 3.483330 49.216702 2
206 3.866670 49.666698 2
492 4.016670 49.383301 2
114 3.800000 49.633301 2
2175 3.266670 49.166698 2
14139 3.300000 49.650002 2
2240 3.116670 49.166698 2
132 3.383330 49.533298 2
224 3.166670 49.933300 2
484 3.433330 49.799999 2
104 3.333330 49.433300 2
124 3.350000 49.166698 2
708 3.233330 49.383301 2
1509 3.650000 49.983299 2
289 3.866670 50.033298 2
352 3.183330 49.316700 2
125 3.533330 50.049999 2
238 3.200000 49.500000 2
120 3.666670 49.483299 2
238 3.533330 49.016701 2
223 3.583330 49.533298 2
343 3.176390 49.224201 2
239 4.016670 49.683300 2
918 3.350000 49.716702 2
1504 3.283330 49.549999 2
312 3.400000 49.299999 2
313 3.450000 49.349998 2
959 3.416670 49.349998 2
130 3.316670 49.533298 2
457 3.618610 49.307301 2
434 3.800000 49.533298 2
333 3.350000 49.266701 2
212 3.483330 49.349998 2
310 3.216670 49.250000 2
135 3.216670 49.983299 2
268 3.350000 49.183300 2
352 3.433330 49.150002 2
206 3.433330 49.183300 2
1636 3.200000 49.716702 2
206 3.866670 49.733299 2
108 3.250000 49.333302 2
103 3.450000 49.733299 2
132 4.033330 49.766701 2
260 3.483330 49.466702 2
462 3.150000 49.333302 2
389 3.450000 49.099998 2
2438 3.350000 49.383301 2
503 3.366670 49.750000 2
234 3.533330 49.466702 2
135 3.300000 49.099998 2
284 3.600000 49.333302 2
175 3.550000 49.549999 2
319 3.450000 49.366699 2
589 3.650000 49.633301 2
459 3.133330 49.566700 2
589 3.566670 49.733299 2
171 3.333330 49.950001 2
122 3.250000 49.083302 2
459 3.500000 49.866699 2
219 3.866670 49.933300 2
338 3.733330 49.583302 2
385 3.533330 49.933300 2
374 3.550000 49.883301 2
1102 3.916670 50.000000 2
282 3.350000 49.616699 2
156 4.000000 49.383301 2
297 3.216670 49.400002 2
271 3.666670 49.650002 2
171 3.383330 49.700001 2
973 3.600000 50.016701 2
136 3.633330 49.650002 2
118 3.800000 49.916698 2
2515 3.683330 49.566700 2
208 3.900000 49.933300 2
411 3.983330 49.516701 2
309 3.166670 49.566700 2
115 3.683330 49.666698 2
265 3.650000 49.849998 2
307 4.016670 49.933300 2
452 4.133330 49.866699 2
723 3.328060 49.578701 2
588 3.350000 49.099998 2
528 3.183330 49.599998 2
167 3.516670 49.866699 2
213 3.316670 49.750000 2
178 3.150000 49.683300 2
364 3.600000 49.950001 2
2666 3.900000 49.833302 2
157 3.683330 49.966702 2
309 3.816670 49.799999 2
249 3.335000 49.278702 2
677 3.583330 49.299999 2
1055 3.433330 49.033298 2
115 3.183330 49.349998 2
142 3.733330 49.816700 2
158 3.916670 49.683300 2
754 3.650000 49.400002 2
101 3.600000 49.016701 2
428 3.636390 49.201199 2
769 3.400000 49.549999 2
154 3.350000 49.516701 2
569 3.983330 49.983299 2
227 3.333330 49.916698 2
207 3.950000 49.716702 2
404 3.816670 49.366699 2
757 3.383330 50.000000 2
611 3.233330 49.733299 2
322 3.550000 49.116699 2
180 3.450000 49.466702 2
686 3.483330 49.066700 2
155 4.166670 49.733299 2
585 3.433330 49.400002 2
310 3.266670 50.033298 2
181 3.450000 48.950001 2
494 3.200000 49.416698 2
289 3.316670 49.483299 2
596 3.316670 49.866699 2
117 3.400000 49.450001 2
152 3.566670 49.400002 2
314 3.183330 49.950001 2
418 3.916670 49.483299 2
127 3.366670 49.916698 2
556 3.450000 49.933300 2
393 3.983330 50.033298 2
207 3.666670 49.683300 2
1025 4.133330 49.716702 2
194 3.733330 49.900002 2
386 3.250000 49.916698 2
157 4.066670 49.666698 2
616 4.033330 49.933300 2
959 3.400000 49.099998 2
895 3.916670 49.900002 2
214 3.383330 49.766701 2
110 3.800000 49.750000 2
220 3.866670 49.849998 2
288 3.533330 49.933300 2
2716 3.366670 49.400002 2
9383 4.083330 49.916698 2
185 3.800000 49.700001 2
114 3.466110 48.864799 2
417 3.450000 49.400002 2
1262 3.150000 49.516701 2
150 3.550000 49.016701 2
188 3.550000 49.966702 2
221 3.250000 49.366699 2
234 3.050000 49.266701 2
136 3.950000 49.950001 2
257 3.733330 49.533298 2
1275 3.804450 49.609501 2
261 3.266670 49.316700 2
807 3.316670 49.883301 2
799 3.283330 48.950001 2
684 3.433330 49.383301 2
576 3.150000 49.700001 2
346 3.716670 49.533298 2
535 3.400000 49.900002 2
196 3.128890 49.750599 2
198 3.533330 49.516701 2
127 3.366670 49.500000 2
2072 3.900000 49.566700 2
126 4.116670 49.666698 2
1984 3.466670 49.799999 2
1005 3.700000 49.816700 2
137 3.550000 49.466702 2
192 3.583330 49.466702 2
222 3.150000 49.099998 2
271 3.033330 49.316700 2
446 3.266670 49.516701 2
3096 3.416670 49.950001 2
226 3.200000 49.433300 2
128 3.283330 49.933300 2
317 3.250000 49.416698 2
378 3.650000 49.516701 2
1684 3.257500 49.738701 2
129 3.616670 49.383301 2
1121 3.266670 49.799999 2
157 3.400000 49.833302 2
2162 3.533330 49.333302 2
336 3.150000 49.599998 2
222 3.833330 49.733299 2
1707 3.316670 49.833302 2
439 3.316670 49.849998 2
487 3.333330 48.983299 2
150 3.116670 49.766701 2
668 3.100000 49.366699 2
394 3.783330 49.650002 2
1318 3.433330 49.049999 2
116 3.800000 49.500000 2
273 3.466670 49.683300 2
345 3.615840 49.769798 2
416 3.200000 49.150002 2
152 3.566670 49.066700 2
108 3.166670 49.983299 2
173 3.700000 49.783298 2
1081 3.383330 49.366699 2
3881 3.333330 49.366699 2
596 3.816670 49.416698 2
790 4.016670 49.633301 2
645 3.240000 48.980000 2
1700 3.316670 49.349998 2
1041 3.216670 49.583302 2
278 3.100000 49.816700 2
803 3.500000 49.383301 2
359 3.183330 49.766701 2
985 3.250000 49.666698 2
231 3.733330 49.883301 2
111 3.416670 49.599998 2
869 3.250000 49.883301 2
371 3.450000 49.033298 2
940 3.283330 49.383301 2
356 3.566670 49.750000 2
1512 3.300000 50.000000 2
260 3.166670 49.366699 2
638 3.583330 49.933300 2
440 3.283330 49.283298 2
420 3.150000 49.616699 2
257 4.050000 49.566700 2
153 3.450000 48.866699 2
186 3.350000 49.316700 2
217 4.050000 49.799999 2
325 3.533330 49.033298 2
213 3.333330 49.533298 2
142 3.854730 49.668900 2
164 3.200000 49.166698 2
860 3.483330 49.833302 2
245 3.200000 49.883301 2
105 3.816670 49.766701 2
216 3.633330 49.966702 2
223 3.366670 49.433300 2
181 3.616670 49.383301 2
225 3.833330 49.349998 2
664 3.550000 49.983299 2
136 3.100000 49.866699 2
833 3.350000 49.200001 2
5173 3.633330 49.900002 2
293 3.250000 49.533298 2
147 3.566670 49.900002 2
1134 3.183330 49.383301 2
281 3.150000 49.750000 2
152 3.369730 49.553902 2
133 3.541390 49.528099 2
196 3.466670 49.849998 2
153 4.116670 49.833302 2
912 3.283330 49.916698 2
639 3.380280 49.743698 2
477 4.016670 49.799999 2
614 3.183330 49.799999 2
296 3.666670 49.849998 2
842 3.466670 49.366699 2
287 3.216670 49.333302 2
1199 3.150000 49.816700 2
395 3.250000 49.200001 2
292 3.600000 49.816700 2
134 3.150000 49.200001 2
691 3.250000 49.950001 2
188 3.550000 49.316700 2
242 3.116670 49.783298 2
243 3.700000 49.616699 2
209 3.416670 49.816700 2
472 3.100000 49.783298 2
188 3.516670 49.516701 2
181 3.700000 49.183300 2
295 3.966670 49.616699 2
253 3.550000 49.150002 2
293 3.383330 49.233299 2
229 3.950000 49.416698 2
470 3.483330 49.566700 2
296 3.500000 49.000000 2
436 3.416670 49.066700 2
272 3.900000 49.916698 2
255 3.950000 49.816700 2
408 4.000000 49.416698 2
402 3.350000 49.000000 2
1325 3.516670 49.650002 2
762 3.516670 49.483299 2
679 3.183330 49.099998 2
170 4.076950 49.649502 2
191 3.383330 49.566700 2
416 4.033330 49.433300 2
250 3.950000 49.616699 2
137 3.566670 49.483299 2
1051 3.267230 48.993099 2
226 3.716670 49.349998 2
1243 3.233330 49.716702 2
227 3.400000 49.916698 2
610 3.383330 49.616699 2
195 4.083330 49.883301 2
526 4.050000 49.866699 2
181 3.650000 49.483299 2
1210 3.416670 49.016701 2
1853 3.916390 49.977299 2
112 3.816670 49.483299 2
1032 3.150000 49.866699 2
152 3.300000 49.099998 2
256 3.483330 49.416698 2
566 4.033330 49.433300 2
577 3.483330 49.049999 2
390 3.283330 49.716702 2
1149 3.553340 49.537300 2
2739 3.285280 48.977299 2
14480 3.400000 49.049999 2
411 3.733330 49.549999 2
334 3.280560 49.413700 2
400 3.100000 49.299999 2
388 3.050000 49.233299 2
231 3.350000 49.333302 2
568 3.466670 49.816700 2
1019 3.400000 49.016701 2
281 3.383330 48.950001 2
259 3.783330 49.383301 2
1548 4.016670 49.900002 2
587 3.383330 49.683300 2
854 3.333330 49.900002 2
435 3.283330 49.683300 2
611 3.050000 49.283298 2
419 3.266670 49.700001 2
587 3.316670 49.933300 2
166 3.133330 49.716702 2
766 3.300000 49.366699 2
146 3.566670 50.016701 2
369 4.200000 49.900002 2
149 3.583330 49.933300 2
236 3.169730 49.193100 2
535 3.483330 49.700001 2
222 3.266670 49.266701 2
1189 3.833330 49.966702 2
476 3.333330 49.333302 2
621 3.166670 49.750000 2
2642 3.333330 49.650002 2
383 3.616670 49.516701 2
473 3.483330 49.666698 2
1543 4.017230 49.695599 2
1052 3.400000 48.900002 2
130 3.200000 49.183300 2
187 3.850000 49.900002 2
993 3.366670 49.750000 2
476 4.216500 49.883301 2
850 3.750000 49.983299 2
593 3.233330 49.516701 2
588 3.250000 49.866699 2
249 3.983330 49.799999 2
1118 3.350000 49.799999 2
213 3.316670 49.150002 2
1433 3.216670 49.866699 2
379 3.816670 49.583302 2
241 3.550000 49.766701 2
1760 3.116670 49.400002 2
283 3.983330 49.733299 2
131 3.233330 49.466702 2
139 3.966670 49.783298 2
387 3.016670 49.316700 2
490 3.678340 50.042000 2
745 3.816670 49.466702 2
213 3.150000 49.799999 2
185 3.283330 49.500000 2
248 3.533330 48.966702 2
341 3.250000 49.466702 2
123 4.050000 49.716702 2
183 3.650000 49.716702 2
132 4.050000 49.733299 2
643 3.350000 49.683300 2
1454 3.616670 49.700001 2
205 4.000000 49.566700 2
893 3.333330 49.816700 2
203 3.300000 49.066700 2
